count,noun,verb
119,attenuation,extends
49,attenuator,being
540,attic,might
2819,attitude,ask
1615,attitudes,cited
1084,attorney,accepted
55,attorneys,drawn
344,attractions,came
449,attractiveness,plays
97,attributes,uses
1557,ATA,was
146,ATGMs,are
230,ATLL,is
53,ATPs,used
55,ATT,were
717,AT,ANCIENT
177,Atahuallpa,listened
97,Atala,are
433,Atcheson,was
173,Athanasius,cites
854,Athena,made
516,Athenians,beseech
114,Athens,recalled
274,Athletic,Training
110,Athletics,continued
45,Athlone,made
348,Athor,was
223,Atkinson,teaches
335,Atlantic,required
54,Atlas,constructed
84,Atrophy,develops
104,Attacks,aimed
83,Atterbury,recovered
114,athlete,leaping
1306,athletes,falls
55,athleticism,does
159,atlas,issued
316,atmosphere,emitting
684,atoll,would
922,atom,entering
142,atomizers,was
2402,atoms,contains
108,atrial,pumping
180,atrium,did
817,atrophy,affects
932,atropine,given
63,attaches,looked
261,attachment,contributes
93,attachments,consists
239,attack,consumed
175,attacker,sending
107,attackers,dispersed
491,attacks,elevated
470,attempt,finding
99,attempts,provides
95,attendance,moved
90,attendant,talking
4645,attendants,brought
153,attention,distributed
231,attenuation,following
107,attic,needs
705,attitude,befits
940,attitudes,convinced
64,attitudinizing,was
382,attorney,communicate
980,attorneys,arguing
54,attractor,bifurcates
62,attribute,comprises
114,attributes,evoke
58,attribution,led
49,ATIII,are
414,ATLAS,OP
89,ATSC,was
45,AT,TOO
131,Atabapo,is
199,Atahualpa,promised
480,Atheism,will
85,Athena,touched
82,Athenian,began
142,Athens,assume
621,Atherton,would
292,Athletics,became
49,Atholl,went
632,Atisha,was
73,Atiyah,suggests
107,Atlan,is
306,Atlante,delle
6023,Atlantic,will
777,Atlantis,have
229,Ato,was
55,Atrocities,is
719,Attackers,are
40,Atterbury,arrived
237,Atticism,was
158,Attila,destroyed
215,Attorney,issued
70,Attwood,saw
45,Atwater,argued
5880,ataxia,appears
73,atheists,speak
61,athlete,drinks
56,athletes,choosing
44,ation,gives
45,atman,takes
2311,atmosphere,been
1448,atom,charged
80,atomism,provides
7541,atoms,drifted
46,ator,will
166,atorvastatin,decreased
122,atrocity,happened
90,atropine,brings
184,attachment,professed
1609,attack,playing
2356,attacks,develop
800,attempt,achieves
451,attempts,faltered
1183,attendant,pulled
621,attendants,hurrying
1991,attention,applied
264,attentions,came
432,attenuation,might
313,attics,can
640,attitude,assists
3845,attitudes,control
419,attorney,qualified
159,attorneys,talking
193,attraction,fails
976,attractions,aimed
415,attribute,claimed
963,attributes,coincide
163,attrition,found
136,ature,was
112,ATCPs,are
361,ATHANASIAN,CREED
335,ATP,resynthesis
82,ATR,had
369,AT,CORUNNA
960,Atanasoff,was
362,Athanasius,asserts
137,Athenceum,had
85,Athene,hath
188,Athenians,attached
55,Athens,sunk
539,Atherton,did
202,Atlanta,says
110,Atlantic,knows
230,Atlantique,is
183,Attache,said
45,Attachment,Do
71,Attachments,shall
51,Atterdag,had
199,Attia,was
243,Atticus,informed
206,Attorney,attempted
54,Attorneys,claim
244,Attribute,Name
174,Attributives,are
1803,Attrition,was
141,atamans,were
213,atheism,begins
41,athlete,dedicated
319,athletes,depending
48,athletics,fell
540,atmosphere,entering
308,atom,confined
44,atomized,lives
1773,atresia,has
180,atrocity,became
178,attachment,operated
1587,attack,See
1209,attacks,advanced
4070,attainments,enabled
40,attains,must
147,attempt,cured
1582,attempts,does
194,attendance,communicated
401,attendant,blowing
737,attendants,belonging
172,attention,bounced
1703,attenuation,depends
51,atticle,is
4008,attitude,begins
1865,attitudes,forms
455,attorney,considers
3721,attorneys,claiming
284,attraction,shows
140,attribute,missing
6671,attributes,figure
148,attribution,involved
51,ATC,found
68,ATH,are
2183,ATP,must
335,ATTEMPTS,BY
126,ATTENTION,HAS
109,ATTITUDES,OP
178,ATT,are
130,AT,BATAVIA
172,Atahualpa,gave
126,Atalanta,saw
169,Athena,offers
62,Athenagoras,writes
647,Atheneum,was
177,Athenians,invested
345,Athens,concerning
170,Athense,Oxonienses
152,Atherton,moved
41,Athletics,meant
235,Athos,knew
66,Atika,bint
282,Atkins,argues
6288,Atkinson,has
491,Atlanta,grew
198,Atlantic,separates
279,Atlantis,should
206,Atlases,may
2473,Atomic,Weight
795,Atondo,y
51,Atropine,sulphate
75,Attachment,had
264,Attackers,use
52,Attempts,againft
59,Attendees,learn
67,Atticus,urged
523,Attorney,agreed
233,Attraction,does
250,Attribute,has
121,Attrill,was
113,Atwell,describes
600,ataxias,are
1245,ateliers,were
81,atheists,talk
93,atheroma,had
43,athers,have
1516,athlete,cut
54,athletes,raced
1593,atmosphere,goes
87,atmospheres,resulted
312,atom,involve
3917,atonement,can
233,atrium,following
99,atrocities,form
432,atropia,was
127,attachment,stating
250,attack,rode
285,attacker,jerked
156,attacks,responded
58,attainments,add
54,attempt,wil
57,attempts,laid
662,attendance,approximated
92,attendant,lets
1286,attendants,held
1467,attention,engages
892464,attitude,acting
5577,attitudes,accompanied
166,attorney,emerged
391,attorneys,giving
55,attraction,See
80,attractions,appears
1047,attribute,requires
955,attributes,Name
102,ATMOSPHERE,FROM
1241,ATP,added
162,ATPs,formed
853,AT,BAYONNE
62,Atahualpa,having
168,Atari,were
2268,Ataturk,had
167,Atchison,could
63,Ateek,is
79,Atelier,du
177,Athabascans,have
89,Atheling,were
43,Athenian,offered
496,Athenians,listened
2424,Athens,coincided
148,Athletes,Reported
133,Athos,put
106,Atkins,gets
230,Atlantic,crashed
60,Atlantide,is
47,Atocha,appeared
45,Atoms,differed
1413,Atrato,is
57,Atsumi,was
63,Attacks,Is
113,Attali,argues
146,Attalids,was
2402,Attempt,has
98,Attendants,could
620,Attitudes,Reading
89,Attorney,left
47,Attributes,form
187,Atwood,argues
44,atement,is
66,atheism,belongs
64,athlete,killed
1010,athletes,see
125,athletics,receive
3849,atlas,has
65,atlases,showed
2269,atmosphere,broke
150,atom,compares
103,atomizers,will
1413,atoms,existing
47,atonement,occurred
44,atopy,remains
107,atra,was
873,atresia,associated
125,atrocities,told
108,atropin,does
165,attache,et
1492,attachment,begins
2465,attachments,would
509,attack,dramatized
62,attackers,described
530,attacks,avoided
134,attainments,known
209,attendance,decided
26346,attendant,carried
1133,attendants,exclaim
54,attendee,reported
43,attendees,think
128,attention,recalls
109,attentions,added
688,attenuation,predicted
1630,attitude,dominated
839,attitudes,causes
694,attorney,driving
47,attorneys,moving
44,attraction,exercise
628,attractions,begins
323,attribute,asserted
560,attributes,accessed
70,attributions,mentioned
50,attunement,refers
1088,ATA,has
140,ATLANTA,GEORGIA
679,ATP,brought
95,ATTITUDE,ON
454,AT,MY
1701,Atalanta,is
56,Ateneo,did
73,Athena,started
139,Athenceum,says
758,Athenians,installed
751,Athens,raised
89,Athlone,could
378,Atkinson,attributed
125,Atlantics,are
92,Atmospheres,is
56,Atocha,lay
66,Attache,called
198,Attainder,would
81,Attendance,seems
50,Attention,tended
62,Attius,is
717,Attorney,does
96,Attorneys,advise
238,Attwood,ISBN
80,Atwood,Starting
89,atheism,represented
46,atheist,saying
48,atherosclerosis,resulting
249,athlete,reflects
3442,athletes,make
2313,atmosphere,initiated
43,atom,stretches
72,atomism,provided
49,atomization,required
66437,atoms,closed
271,atrial,opening
222,atrium,decreases
471,atrocities,conducted
43,atrocity,consisted
162,attachment,entitled
587,attachments,existing
909,attack,contain
484,attacker,decides
838,attacks,annoyed
795,attainment,affect
89,attainments,began
649,attempt,begun
372,attempts,al
923,attendance,bestowed
64,attendant,slapped
3315,attendants,being
71,attendees,identified
2103,attention,awaiting
102,attenuation,became
47,attenuator,serves
47,attire,calls
1456,attitude,coupled
559,attitudes,mellowed
794,attorney,advise
633,attorneys,address
69,attractants,emitted
2297,attraction,depends
170,attribute,deemed
951,attributes,built
100,attributions,increased
128,ATP,invested
42,ATPase,decreased
168,ATS,does
61,ATTEMPT,HAS
1006,AT,OUR
2261,Athanasius,does
46,Athenian,declares
128,Athenians,remain
275,Athens,dispatched
212,Atherton,arrived
73,Atkins,read
49,Atkinson,stayed
594,Atlantic,provided
105,Atlas,operating
77,Atrial,triggered
66,Attainments,were
355,Attention,appears
272,Atterbury,would
139,Atticus,built
86,Attila,started
227,Attitudes,was
56,Attwood,are
516,Atwood,describes
134,Atziluth,is
102,atheism,form
41,atheist,puts
222,atherosclerosis,suggest
334,athlete,approaches
559,athletes,caught
70,athletics,encouraged
139,atlas,appears
1033,atmosphere,calmed
190,atomism,see
2556,atoms,adjust
100,atrium,collects
138,atrocities,linked
95,atrophy,reduces
91,attachement,is
275,attachment,allowed
48,attachments,emerged
11939,attack,exhausts
195,attacker,struck
663,attacks,improved
549,attainment,compared
770,attempt,carried
246,attempts,deserve
3876,attendance,might
303,attendant,kneels
541,attendants,allow
400,attention,broadens
134,attentions,appeared
45,attenuation,attained
107,attestation,aforesaid
275,attesting,shall
53,attic,remodeling
1407,attitude,assuming
1148,attitudes,bore
343,attollens,aurem
985,attorney,authenticated
74,attractant,isolated
238,attraction,binds
4467,attractions,constitute
86,attractiveness,come
218,attribute,evaluates
37145,attributes,FIRST
61,attrition,creates
156,atua,had
1012,ATPase,have
312,AT,ARLES
41,Atalanta,raced
60,Ataturk,told
87,Athamanians,were
322,Athanasius,answered
41,Athelstan,felt
149,Athene,saw
1777,Athenians,command
1512,Athens,escape
61,Atherton,recalled
128,Atholl,took
523,Athos,looked
418,Atlanta,based
156,Atlantis,met
71,Atlee,says
945,Atman,does
64,Atre,had
43,Attachments,Sending
1565,Attacker,is
171,Attention,modulates
1269,Attitudes,concerning
103,Attlee,leave
167,Attorney,concerning
628,Atwood,uses
43,atha,means
77,atheists,consider
107,atherectomy,should
792,athlete,see
529,athletes,appears
365,athleticism,are
219,athletics,training
179,atlas,makes
1385,atmosphere,obtained
71,atmospheres,occurs
78,atom,illustrates
5185,atoms,clustering
196,atonement,falls
201,atrium,might
63,atropia,administered
467,attachments,enables
1369,attack,ceasing
260,attacker,go
16188,attacks,believe
1836,attainder,had
122,attempt,baffled
84,attempts,taking
133,attendant,bore
891,attendants,engaged
119,attendees,complained
2498,attention,dies
451,attenuation,experienced
1545,attire,could
730,attitude,annoys
18122,attitudes,constrain
59254,attorney,should
1569,attorneys,believed
98,attraction,ended
111,attractions,appealed
257,attributes,proclaimed
184,attrition,using
70,attunement,have
134,atudy,was
47,atypicals,can
57,ATC,indicates
784,ATM,would
79,ATPase,represents
62,Atatiirk,established
184,Athanasius,dispersed
75,Athen,was
46,Athene,summons
62,Athenian,spent
282,Athenians,apprehended
10168,Athens,became
230,Athletics,took
99,Athos,listened
807,Atkins,went
76,Atkinson,directed
221,Atlanta,decided
52,Atlantic,strengthened
507,Atlantics,were
267,Atlas,und
59,Atrash,et
343,Atrial,fibrillation
92,Atta,became
40,Attack,follows
41,Attacks,centered
200,Attainments,are
153,Attendant,enters
153,Attila,listened
57,Attlee,attempted
43,ateliers,producing
785,atenolol,was
91,atherosclerosis,based
190,athlete,exhibits
287,athletes,break
5523,athletics,has
561,atmosphere,driven
174,atmospheres,showed
1211,atom,reacts
86,atomicity,means
9981,atoms,become
61,atonement,considered
163,atresia,affects
71,atria,leads
123,atrium,followed
1549,attachment,bears
55,attachments,furnished
439368,attack,is
69,attackers,pay
263,attacks,disrupted
2940,attempt,broke
61,attempts,faced
44,attendance,form
387,attendant,disappeared
1806,attendants,begged
787,attention,differ
41,attentions,need
63,attenuation,allowed
76,attestations,relating
256,attire,befitting
404,attitude,gone
180,attitudes,acted
1729,attorney,appoints
194,attorneys,drawing
114,attraction,contributes
109,attractions,involve
840,attribute,expressed
946,attributes,emerged
108,attribution,came
49,ATP,maintains
61,ATTENDANCE,BY
265,AT,MADRAS
72,Ata,stood
172,Atabalipa,had
1582,Atatiirk,are
43,Athelstan,obtained
227,Athenaum,says
661,Athenians,anticipated
1185,Athens,announced
80,Athletes,has
71,Atisha,died
369,Atkin,has
84,Atkinson,learned
16596,Atlantic,begins
110,Atlantis,represents
164,Atlas,found
240,Atomiques,et
53,Atresia,continues
66,Attacks,According
112,Atticus,shows
616,Attila,are
47,Attlee,criticized
43,AttorneyGeneral,admitted
265,Attorney,granted
238,Attorneys,Are
177,Attributes,added
864,Attwood,et
117,Atuona,is
83,Atweh,et
64,atheism,having
61,atheist,refuses
118,athlete,injured
298,athletes,combined
65,ations,occur
45506,atmosphere,demonstrates
462,atom,fills
1941,atoms,Zn
2150,atonement,may
234,atoning,Blood
136,atresia,extends
337,atrium,dilates
60,atrocities,imposed
72,atrophy,took
300,attachment,established
1452,attack,attempts
182,attacker,reached
82,attacks,strained
149,attainder,quoted
56,attempt,reminded
213,attempts,rendered
1099,attendant,smiled
775,attendants,observe
56,attendings,can
826,attention,administered
53,attentiou,was
40,atter,may
41,attic,existed
4083,attitude,compares
375,attitudes,alienated
47,attorney,headed
660,attorneys,condemned
174,attraction,affecting
207,attractiveness,gives
3054,attribute,focuses
253,attributes,referenced
121,attribution,rules
105,ATG,were
81,ATHLETES,ARE
603,ATH,is
308,ATLANTA,TO
262,ATP,contributes
340,AT,BLOCK
88,At,be
92,Athenagoras,would
202,Athenians,enjoy
73,Athens,aided
43,Atherton,say
261,Athletics,may
79,Atlanta,caused
131,Atlante,di
69,Atlantic,spoke
40,Atlantis,known
109,Atlee,announced
77,Atnafu,was
84,Atocha,sank
51,Atoms,link
177,Attack,begins
781,Attacks,could
292,Attali,has
53,Attalus,demanded
77,Attempts,Fail
109,Attention,Focused
121,Atterbom,was
229,Atterbury,took
64,Attorney,stepped
97,Attwood,suggested
89,Atwater,nodded
135,Atwood,might
65,aTotals,do
1216,atheism,must
50,atherosclerotic,left
600,athlete,participates
58,athletics,contains
265,atom,depended
345,atoms,aggregated
66,atonal,is
145,atrium,relaxes
495,atrophy,assumes
2768,attache,had
524,attachment,need
433,attachments,sent
777,attack,drops
215,attackers,stood
3413,attacks,grew
320,attainder,prohibited
1185,attempts,need
98,attendance,facilitates
124,attendant,accompany
1004,attendants,allowed
160,attendees,representing
490,attention,depended
44,attenuation,persists
255,attire,combined
662,attitude,mirrored
2164,attitudes,displaying
767,attorney,belongs
1630,attorneys,agree
1439,attraction,following
175,attractions,arc
1492,attribute,given
1777,attributes,contain
64,attribution,fails
937,attributions,has
97,attrs,is
182,ATE,has
149,ATLANTA,GA
42,ATLAS,IIA
309,ATM,became
192,ATN,have
596,ATOMIC,ABSORPTION
48,ATTENTION,LINE
65,ATTRACTION,IS
1225,AT,ARRAS
292,Atalantis,was
43,Athanasian,has
199,Athene,calls
279,Athenians,colonized
6199,Athens,disposed
56,Athletes,found
128,Athlone,would
145,Athyr,is
124,Atkins,remained
586,Atlanta,reported
143,Atlantic,know
54,Atomists,taught
157,Atoms,absorb
672,Atrocities,Committed
45,Attacks,Do
49,Attenuation,decreases
57,Atterberg,has
61,Atticus,tried
398,Attitudes,Affecting
42,Attlee,adopted
147,Attorney,Looks
54,Attributes,differ
49,Attunement,can
51,Atwood,answered
77,atheism,implied
941,atheists,should
419,atherectomy,has
2512,atherosclerosis,can
542,athletes,benefit
62,athletics,presented
186,atmosphere,adhered
1912,atoms,directed
10169,atonement,exacted
49,atrack,was
193,atrial,hypertrophy
308,attache,did
427,attachment,arrives
132,attachments,related
1327,attack,builds
686,attacker,lunges
44,attackers,prepared
552,attacks,call
117,attainder,repealed
1144,attendance,ranged
6351,attendant,closes
178,attendants,murmured
166,attention,baa
879,attentions,freed
64,attenuation,slopes
670,attenuator,has
76,attestations,might
56,attesting,recorded
436,attitude,inspires
529,attitudes,identify
64,attomey,said
412,attorney,applied
44,attorneys,addressing
496,attraction,increases
347,attribute,providing
126,attributes,participating
133,attrition,depends
110,attunement,could
144,ATCA,provides
151,ATLANTIC,BOOK
106,ATLANTlC,OCEAN
78,ATM,performs
121,ATR,would
55,ATTORNEY,WORK
273,AT,CARTHAGE
47,Athanasius,glorifies
147,Athenaeus,are
67,Athene,bathing
359,Athenians,concluded
77,Athir,describes
5215,Athletes,should
677,Atlanta,developed
113,Atlantic,depends
211,Atlas,presented
477,Atman,appears
574,Atocha,had
103,Atrium,has
150,Atropine,dilates
297,Attell,was
117,Attenburrow,et
328,Attendance,required
169,Attention,be
340,Attentions,paid
272,Atticus,gave
83,Attorney,finds
43,Atwood,quotes
168,atheists,need
44,atherogenesis,involves
641,athlete,hopes
536,athletes,admit
69,athletics,promote
63,atlas,took
721,atman,can
1125,atmosphere,contribute
157,atmospheres,designed
638,atom,led
94,atomism,developed
51,atomists,will
104,atomization,produced
5506,atoms,catalyze
98,atonement,entered
244,atoning,sacrifice
49,atresia,suggests
76,atrocity,began
81,atrophy,treated
177,attachment,comprises
59,attachments,render
1344,attack,climbing
72,attacker,acts
1108,attackers,took
308,attacks,instigated
1015,attainments,be
89,attaint,might
89,attempt,crushed
107,attempts,drew
833,attendance,show
363,attendant,Spirit
409,attendants,met
118,attendees,sat
390,attention,diminished
65,attire,adorned
94471,attitude,constitutes
518,attitudes,connect
254,attitudinizing,is
666,attorney,answers
419,attorneys,certified
1129,attraction,extends
57,attractors,see
647,attribute,decreased
2111,attributes,increased
276,attributions,vary
1334,atypia,may
75,ATLA,was
70,ATP,providing
61,ATS,came
5628,AT,BENI
105,Athanasius,accepted
92,Athena,returned
125,Athene,enters
137,Athener,und
353,Athenians,recalled
245,Athens,debated
58,Atherton,added
62,Athribis,was
70,Atipamezole,is
54,Atiya,et
143,Atkinson,uses
224,Atlanta,adopted
93,Atlantic,ensured
183,Atlantica,was
46,Atma,must
101,Aton,could
90,Atrial,pacing
149,Attachment,leads
55,Attack,Let
188,Attacks,Succeed
1029,Attainder,passed
180,Attam,is
386,Attica,enjoyed
75,Atticus,possessed
61,Attorney,arrived
55,Attribution,involves
111,atherosclerosis,develop
635,athlete,remain
67,ation,took
53,atmosphere,lights
70,atoll,does
545,atom,breaks
13401,atoms,bump
103,atony,must
100,atrium,responds
68,atrocity,takes
947,atropine,had
77,attachments,run
23108,attack,TIBC
1211,attacker,attempts
622,attacks,concerning
162,attainments,entitled
144,attempt,matches
16056,attempts,can
163,attendance,befitting
1415,attendant,accepted
240,attendants,instruct
417,attention,illuminates
141,attentions,fixed
205,attic,reached
254,attire,brings
32635,attitude,bars
3047,attitudes,calls
644,attorney,applies
1113,attorneys,used
108,attraction,accompanied
92,attractions,involving
175,attribute,composed
5243,attributes,belonging
95,ATM,accepts
93,ATP,indicate
279,ATTITUDES,BY
256,AT,MARCH
68,Athanasius,portrays
63,Atharvans,are
595,Atheists,would
116,Athenaeum,received
254,Athene,coming
57,Athenians,proclaimed
51,Atherstone,took
59,Athol,will
125,Atiku,was
273,Atkinson,puts
47074,Atlantic,is
59,Atlanticus,are
67,Atlee,found
42,Atman,remained
45,Attempts,used
516,Attendant,Spirit
727,Attenuator,is
61,Attica,passed
102,Atticus,resolved
253,Attila,broken
66,Attitudes,conducted
51,Attornment,was
103,Atwater,believed
60,Atwood,develops
60,atarms,would
108,atchievements,are
181,atheism,assumes
44,atheist,replies
55,athlete,bears
3099,athletes,experience
49,athletic,would
249,atmosphere,shrouded
1265,atoms,coincide
67,atonement,described
477,atrium,occurs
70,atrocities,prompted
408,attachment,presented
42,attachments,reported
2513,attack,creates
314,attacker,faced
121,attackers,create
3159,attacks,maintained
7755,attempt,happened
331,attendance,affects
151,attendant,ventured
673,attendants,numbering
141,attendees,participate
433,attention,prevailed
58,attenuator,following
53,attic,yielded
418,attics,have
3919,attitude,dans
2406,attitudes,communicate
1529,attorney,disclosing
346,attorneys,cooperated
3346,attraction,focuses
48,attractions,bringing
48,attribute,viewed
239,attributes,exert
63,attrition,varied
60,ATOM,ATOM
91,ATP,diffuses
68,ATTACK,OP
449,AT,SALT
45,Atahualpa,usurps
463,Atatiirk,is
431,Ataturk,has
107,Athelstan,extended
76,Athena,ran
97,Athenagoras,seems
57,Athene,offers
644,Athenians,lay
72,Athenio,had
64,Athens,reigned
46,Atheromas,may
76,Atherton,rose
45,Athletics,become
56,Atisa,has
42,Atkins,make
44,Atlanta,prompted
221,Atlantic,played
41,Atlantis,holds
125,Atmosphere,will
115,Atoxyl,has
41,Attache,arrived
41,Attentions,should
69,Attic,does
43,Attila,united
136,Attitudes,favoring
117,Atwood,imagines
713,atelectasis,has
54,athetoids,have
234,athlete,exhibiting
365,athletes,acting
88,ation,became
62,atlas,fused
63,atmos,is
1417,atmosphere,closed
108,atmospheres,indicated
947,atom,became
234,atropine,injected
98,ats,have
531,attache,would
7945,attachment,going
343,attack,enhanced
1879,attacks,break
80,attainments,partake
63,attempt,mould
542,attendance,quadrupled
1745,attendant,follows
264,attendants,hurry
267,attendees,appear
53,attention,hit
713,attitude,founded
9852,attitudes,did
907,attorney,trying
9171,attorneys,is
123,attornies,practising
42,attractants,secreted
227,attraction,communicates
364,attractions,displayed
120,attractors,occur
1488,attribute,describes
555,attributes,cohere
1180,ATP,causes
106,ATPase,did
415,AT,CONSTANTINOPLE
123,Atalanta,went
121,Atanasio,dei
430,Ataturk,died
77,Atg,is
589,Athena,give
153,Athenians,deserved
1396,Athens,followed
65,Atherton,decided
1153,Athletes,do
430,Atkins,continued
160,Atlanta,needs
275,Atlantic,set
59,Atlas,ran
386,Atree,et
586,Atreus,has
53,Attaching,is
310,Attack,occurs
127,Attanoos,RL
316,Attendants,may
784,Attendees,are
40,Atthenes,ryde
592,Atti,accad
658,Attica,did
108,Attlee,advised
272,Attorneys,employed
194,Attribute,Sampling
54,Atwater,published
941,Atwill,was
249,ataxia,does
156,atheist,claims
261,atherosclerosis,would
351,athlete,finishes
218,athletes,fear
46,athletics,spread
254,atmosphere,adapted
88,atolls,appear
3357,atom,depends
1373,atoms,affects
403,atonality,was
63,atonement,reveals
56,atrium,created
101,atrocities,combined
6083,atropine,may
43,attachment,controls
122,attachments,becoming
235,attack,accusing
256,attacker,managed
316,attackers,claimed
179,attacks,proceed
74,attainment,entails
102,attainments,constitute
67557,attempt,afforded
1195,attempters,were
65,attempts,increases
1129,attendant,assisted
71963,attendants,entertained
14430,attention,forced
72,attenuation,added
1675,attestation,shall
2495,attic,are
43,attire,matches
2427,attitude,compounded
2076,attitudes,contributed
440,attorney,buying
76,attorneys,experience
53,attornments,continued
120,attraction,illustrated
110,attractions,offering
8330,attribute,matches
414,attributes,produce
86,ATTACK,REPULSED
71,ATTORNEYS,APPEARING
69,AT,implies
136,Atalanta,will
108,Athabaskans,were
237,Athanasius,puts
86,Athenes,is
157,Atheneum,Reprinted
70,Athenians,owe
279,Athens,collapsed
55,Athletics,offers
67,Atkin,explained
98,Atkins,remembered
745,Atkinson,described
63,Atlanta,coming
74,Atlantic,encountered
234,Atlanticism,is
212,Atlantics,had
141,Atlas,produced
89,Atonement,requires
98,Attachments,check
67,Attendance,ran
56,Attendants,appeared
41,Attendees,need
65,Atterbom,is
156,Attila,pressed
166,Attilio,said
945,Attitudes,Can
409,Attlee,pointed
177,AttorneyGeneral,did
396,Attorney,being
198,Attorneys,tend
121,Attwood,believed
49,Atwood,entered
123,atelectasis,does
62,atheist,understands
449,athlete,covered
170,athletes,featured
517,ation,would
4761,atmosphere,attributed
55,atolls,provide
525,atom,Oxygen
465,atoms,Ne
59,atrium,closed
44,atrocities,denounced
444,attachment,obtained
655,attachments,form
954,attack,aggravated
188,attacker,failed
40,attackers,plunged
194,attacks,dealt
112,attainments,reflect
2312,attendance,reached
47,attendant,confessed
805,attendants,adjourned
242,attention,happen
100,attic,gets
413,attitude,cuts
203,attorney,assess
55,attorneys,allege
12472,attribute,are
559,attributes,coexist
81,attributions,depending
56,atttention,was
2724,ATP,required
43,ATPase,suggest
262,ATROCITIES,COMMITTED
1018,AT,BY
77,Atacames,is
107,Atahualpa,may
456,Athanasian,is
138,Athene,being
116,Athenian,brought
1932,Athenians,argued
1049,Athens,behaved
248,Atherley,was
122,Atherton,v
91,Atiyah,points
60,Atkins,having
47,Atlanta,puts
246,Atlantic,occurs
67,Atlas,remembered
206,Atma,does
47,Atmosphere,Are
136,Atoms,located
93,Atonement,occurs
854,Atresia,is
504,Atropa,belladonna
185,Attendants,carrying
46,Attila,shows
47,Attitudes,arising
141,Attorney,pursuant
74,Attree,was
3021,Attrition,is
58,Atwater,tells
73,atelectasis,could
55,ater,will
400,atheism,avowed
111,atheist,hath
47,atheists,wanted
55,atherosclerosis,affect
114,athlete,reduces
461,athletes,adopt
343,atlas,did
628,atmosphere,dominating
56,atomising,is
1219,atoms,arising
48,ator,are
45,atresia,demonstrated
348,atrium,flanked
76,atrocities,discovered
86,atrophy,revealed
671,attachment,borne
6237,attack,discussed
49,attackers,arrested
51,attacking,should
43,attainment,assessed
2168,attainments,should
679,attempt,belongs
550,attendance,failed
457,attendant,dipped
116,attendants,hoisted
189,attendees,expected
272545,attention,feeds
48,attic,showed
78,attire,turned
2745,attitude,become
1744,attitudes,color
463,attorney,beforehand
499,attorneys,responded
184,attraction,re
59,attractions,reported
270,attractor,depends
67,attractors,shown
1745,attribute,characterizing
207,attributes,characterising
187,ATG,are
75,ATMs,dispense
1125,ATP,restored
294,ATPase,involved
99,ATTITUDE,OP
520,AT,COST
817,ATs,are
121,Atahualpa,became
234,Atef,was
442,Ateliers,du
342,Athanasius,fled
75,Athena,saves
179,Athene,casts
2073,Athenians,do
1108,Athens,got
67,Athol,hindered
119,Athos,offered
58,Atkin,agreed
13125,Atkins,was
92,Atlantic,considered
98,Atlas,developed
53,Atossa,makes
58,Atterbury,deserves
91,Attila,dies
49,Attleborough,have
403,Attorney,began
79,Attorneys,said
101,Attwater,has
53,Atwood,refuses
65,ata,have
3518,atheist,becomes
316,atherosclerosis,using
108,athlete,entered
239,athletes,comprise
698,atmosphere,aimed
173,atom,marked
3380,atoms,adding
374,atrium,connected
208,atrocities,produced
56,atrophies,can
67,atropin,given
224,atropine,drops
376,atropinization,is
200,attachment,inspired
272,attachments,permits
3667,attack,achieves
96,attacker,forced
196,attackers,emerged
53,attacks,rob
324,attainable,would
1399,attainment,might
107,attempt,places
50,attempts,operate
1928,attendant,appears
253,attendants,place
42,attendees,remarked
3850,attention,supported
56,attestations,suggest
111,attic,lay
453,attitude,conduces
749,attitudes,covering
9564,attorney,assures
233,attorneys,answered
722,attraction,divided
225,attribute,depend
653,attributes,let
144,attrition,inflicted
379,attunement,may
788,ATC,are
392,ATM,did
146,ATP,appeared
136,ATPase,remains
153,ATR,will
56,AT,set
84,Ata,will
83,Atanasio,di
254,Atari,could
103,Atbara,becomes
249,Athenians,played
359,Athens,benefited
64,Atherton,tells
60,Atmosphere,containing
147,Atrium,Libertatis
77,Attalus,refused
493,Attica,must
152,Attila,et
43,Attis,emasculated
109,Attlee,can
62,Attorneys,call
142,Atwood,insisted
145,atchievement,was
43,atheists,existed
67,atheroma,might
111,atherosclerosis,exists
87,athlete,swims
117,athletes,walk
554,atmosphere,delivers
263,atom,recombines
3541,atoms,cling
75,ator,may
65,atrocity,appeared
54,attachment,driven
241,attack,dropped
57,attacker,flying
158,attackers,put
372,attacks,justify
65,attempt,centered
292,attempts,ceased
342,attendance,make
388,attendant,based
285,attendants,gather
235,attention,divides
48,attenuation,assuming
2773,attenuators,are
258,attestation,required
190,attitude,unnerved
7493,attitudes,aiming
820,attorney,bent
413,attorneys,set
113,attraction,measured
110,attractions,add
48,attribute,encompasses
460,attributes,Use
272,attribution,gives
3636,attrition,has
499,ATG,was
106,ATTORNEY,BEFORE
834,AT,BAD
377,Atahualpa,heard
63,Atalanta,drew
43,Atatiirk,ordered
49,Athanasius,strove
103,Atheists,turned
94,Athelstan,went
1175,Athena,could
339,Athenians,proposed
393,Athens,im
53,Atherton,wanted
61,Atholl,sent
101,Atlantic,challenged
79,Atmosphere,would
136,Atom,Gives
117,Atrebates,was
95,Attempt,Made
163,Attendees,include
5160,Attica,were
93,Attigny,was
